VC_NDA_VALORCAUSA,VC_NDA_TIPOPESSOA,VC_NDA_TIPODIVIDA,VC_NDA_SITUACAODIVIDA,VC_NDA_TIPOCOBRANCA,ID_NDA
continuous,FISICA JURIDICA,AUTO\ DE\ APREENSÃO AUTO\ DE\ INFRAÇÃO AUTO\ DE\ INFRAÇÃO\ CPRH AUTO\ DE\ INFRAÇÃO\ SIMPLES\ NACIONAL AUTO\ LANÇAMENTO\ SEM\ PENALIDADE DÉBITOS\ DECLARADOS\ DO\ SIMPLES\ NACIONAL NOTIFICAÇÃO\ AUTOMÁTICA\ DE\ DÉBITO NOTIFICAÇÃO\ DE\ DÉBITO NOTIFICAÇÃO\ DE\ DÉBITO\ DE\ IPVA NOTIFICAÇÃO\ DE\ LANÇAMENTO\ ICD SENTENCA\ JUDICIAL TERMO\ CONSTITUIÇÃO\ CRÉDITO\ NÃO\ TRIBUTÁRIO,ATIVO\ CANCELADO ATIVO\ INTIMADO ATIVO\ REGULAR ATIVO\ SUSPENSO,AJUIZAMENTO PROTESTO,continuous
,,,,class,meta
18682.55,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,2470.0
5549.69,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,2471.0
6196.05,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,2472.0
6418.63,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,2473.0
7860.7,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,2474.0
7860.7,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,2475.0
15897.89,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,2476.0
6828.85,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,2477.0
6662.69,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,2478.0
38434.51,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,2479.0
13205.82,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,2480.0
15265.86,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,2481.0
18246.75,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,2482.0
11056.62,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,2483.0
10265.41,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,2484.0
16952.66,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,2485.0
8714.22,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,2486.0
13960.86,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,2487.0
7049.97,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,2488.0
15358.53,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,2489.0
13285.41,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,2490.0
19862.92,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,2491.0
20473.68,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,2492.0
34345.53,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,2493.0
15001.01,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,2494.0
10937.23,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,2495.0
14709.59,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,2496.0
19047.14,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,2497.0
5205.99,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,2498.0
12365.59,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,2499.0
12136.98,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,2500.0
5086.07,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,2501.0
25371.73,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,2502.0
21034.04,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,2503.0
13562.4,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO CANCELADO,AJUIZAMENTO,2572.0
18993.0,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,2573.0
17944.5,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,2574.0
18121.5,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,2575.0
18729.0,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,2576.0
18729.0,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,2577.0
36243.0,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,2578.0
18282.0,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,2579.0
16159.63,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,2580.0
18252.8,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,2581.0
17698.8,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,2582.0
92046.09,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,2583.0
9664.8,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,2584.0
9181.4,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,2585.0
6094.0,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,2586.0
7647.33,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,2587.0
24162.0,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,2588.0
12081.0,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,2589.0
8246.7,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,2590.0
15700.5,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,2591.0
18121.5,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,2592.0
6243.0,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,2593.0
12081.0,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,2594.0
30060.17,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,2595.0
18852.0,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,2596.0
7705.2,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,2597.0
6243.0,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,2598.0
12568.0,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,2599.0
14858.4,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,2600.0
73940.0,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,2601.0
20671.5,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,2602.0
15309.6,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,2603.0
28994.4,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,2604.0
9003.52,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,2605.0
29154.89,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,2606.0
37458.0,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,2607.0
101207.6,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,2716.0
102384.13,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,AJUIZAMENTO,2717.0
42019.76,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,AJUIZAMENTO,2742.0
26699.12,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,AJUIZAMENTO,2766.0
28707.3,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,2767.0
43646.35,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,2830.0
22348.4,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,AJUIZAMENTO,2849.0
22530.93,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,2850.0
19655.42,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,AJUIZAMENTO,2893.0
26261.72,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,AJUIZAMENTO,2911.0
29774.37,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,AJUIZAMENTO,2912.0
15952.68,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,AJUIZAMENTO,2919.0
15982.94,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,AJUIZAMENTO,2954.0
14767.89,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,AJUIZAMENTO,2960.0
10827.54,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO SUSPENSO,AJUIZAMENTO,2985.0
10661.28,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,AJUIZAMENTO,2986.0
20522.01,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,2987.0
10641.97,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,AJUIZAMENTO,2988.0
47748.15,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,AJUIZAMENTO,2989.0
10500.44,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,AJUIZAMENTO,2998.0
10283.48,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,AJUIZAMENTO,3000.0
10586.07,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO CANCELADO,AJUIZAMENTO,3001.0
10299.63,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO CANCELADO,AJUIZAMENTO,3002.0
10195.1,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,AJUIZAMENTO,3010.0
10197.25,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,AJUIZAMENTO,3011.0
10236.86,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3012.0
10106.08,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,AJUIZAMENTO,3013.0
10225.65,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3014.0
10225.65,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3015.0
10102.85,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3016.0
10103.34,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3017.0
10103.34,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,AJUIZAMENTO,3018.0
8419.43,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3025.0
10013.79,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO SUSPENSO,AJUIZAMENTO,3026.0
7828.11,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3027.0
7828.11,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3028.0
7828.11,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3029.0
7828.11,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3030.0
8653.37,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3031.0
7822.53,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3032.0
8924.56,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3033.0
8070.42,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3034.0
8419.43,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3035.0
10020.04,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,AJUIZAMENTO,3037.0
8502.78,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3038.0
10011.62,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3039.0
8011.02,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3040.0
7550.76,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3041.0
8102.61,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3042.0
8502.78,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3043.0
7668.38,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3044.0
6735.56,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3045.0
5769.07,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3046.0
5538.43,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3047.0
6061.97,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3048.0
5649.54,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3049.0
5698.36,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3050.0
6053.91,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3051.0
7177.03,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3052.0
5538.43,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3053.0
7177.03,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3054.0
6368.03,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3055.0
6061.97,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3056.0
7013.32,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3057.0
5559.23,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3058.0
5890.96,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3059.0
7013.32,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3060.0
5559.23,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3061.0
6735.56,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3062.0
5770.81,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3063.0
6735.56,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3064.0
10600.57,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,AJUIZAMENTO,3066.0
10807.35,JURIDICA,AUTO DE INFRAÇÃO SIMPLES NACIONAL,ATIVO REGULAR,AJUIZAMENTO,3073.0
10617.37,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,AJUIZAMENTO,3077.0
10316.34,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,AJUIZAMENTO,3082.0
6343.3,JURIDICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3088.0
6862.73,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3089.0
6862.73,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3090.0
10975.78,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,AJUIZAMENTO,3094.0
10401.8,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,AJUIZAMENTO,3098.0
10232.55,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,AJUIZAMENTO,3101.0
10213.4,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,AJUIZAMENTO,3104.0
10781.3,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,AJUIZAMENTO,3105.0
5538.43,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3117.0
5538.43,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3118.0
5538.43,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3119.0
5538.43,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3120.0
5538.43,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3121.0
5538.43,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3122.0
5538.43,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3123.0
10091.27,JURIDICA,AUTO DE INFRAÇÃO SIMPLES NACIONAL,ATIVO REGULAR,AJUIZAMENTO,3126.0
5474.39,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3128.0
5492.93,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3129.0
5521.95,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3130.0
5494.56,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3131.0
5521.95,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3132.0
5513.82,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3133.0
5495.01,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3134.0
5477.12,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3135.0
5444.7,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3136.0
5513.82,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3137.0
5513.82,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3138.0
5513.82,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3139.0
5210.11,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3140.0
5356.24,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3141.0
5242.44,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3142.0
5256.94,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3143.0
5210.11,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3144.0
5343.85,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3145.0
5370.75,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3146.0
5375.05,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3147.0
5308.31,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3148.0
5369.43,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3149.0
5283.23,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3150.0
5415.51,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3151.0
5244.56,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3152.0
5308.31,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3153.0
5392.71,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3154.0
5392.06,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3155.0
5139.42,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3156.0
5139.42,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3157.0
5196.28,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3158.0
5142.37,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3159.0
5176.56,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3160.0
5139.42,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3161.0
5136.44,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3162.0
5139.42,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3163.0
5196.28,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3164.0
5119.96,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3165.0
5196.28,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3166.0
5120.92,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3167.0
5198.73,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3168.0
5149.83,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3169.0
5196.28,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3170.0
5151.81,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3171.0
5196.28,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3172.0
5207.22,FISICA,NOTIFICAÇÃO DE LANÇAMENTO ICD,ATIVO REGULAR,AJUIZAMENTO,3173.0
